unique_id,recipe_id,ingredients_image,name,quantity,date_added
478,33,,Turmeric Powder,1/4 tablespoon,1/4/2015
479,33,,Red Chilli Powder,1/2 tablespoon,1/4/2015
480,33,,Garam Masala Powder,1/4 tablespoon,1/4/2015
481,33,,Lemon Juice,1/2 tablespoon,1/4/2015
482,33,,Olive Oil,2 tablespoon,1/4/2015
483,33,,Salt,To taste,1/4/2015
484,33,,Cilantro,Few (chopped),1/4/2015
485,33,,Onion,"2 (medium, sliced)",1/4/2015
486,33,,Pepper,1/2 tablespoon (grounded),1/4/2015
487,33,,Kasori Methi,1/2 tablespoon,1/4/2015
488,34,Fish.jpg,Hilsa Fish,500 gms (cut into pieces),1/4/2015
489,34,,Mustard Paste,2 tablespoon,1/4/2015
490,34,,Turmeric Powder,1 tablespoon,1/4/2015
491,34,,Tomato,1,1/4/2015
492,34,,Tamarind,1/4 tablespoon,1/4/2015
493,34,,Salt,To taste,1/4/2015
494,34,,Garlic,1 pod,1/4/2015
495,34,,Green Chilli,6 (slit),1/4/2015
496,34,,Mustard Oil,3 tablespoon,1/4/2015
497,34,,Corriander Leaves,Few (chopped),1/4/2015
498,35,Fish.jpg,Cat Fish,500 gms (cut into big pieces),1/4/2015
499,35,,Tamarind Juice,1 cup,1/4/2015
500,35,,Onion,"1 (large, chopped)",1/4/2015
501,35,,Tomato,"2 (medium, chopped)",1/4/2015
502,35,,Green Chilli,4 (slit),1/4/2015
503,35,,Curry Leaves,1 spring,1/4/2015
504,35,,Garlic ,8 pods (minced),1/4/2015
505,35,,Dry Red Chilli,2 no,1/4/2015
506,35,,Peppercon,1 tablespoon,1/4/2015
507,35,,Salt,To taste,1/4/2015
508,35,,Fish Masala Powder,3 tablespoon,1/4/2015
509,35,,Turmeric,1 tablespoon,1/4/2015
510,35,,Canola Oil,5 tablespoon,1/4/2015
511,35,,Sugar,1/2 tablespoon,1/4/2015
512,36,,Calamari Rings,250 gms,1/4/2015
513,36,,Achari Spice Powder,1 tablespoon,1/4/2015
514,36,,Salt,To taste,1/4/2015
515,36,,Lemon Juice,2 tablespoon,1/4/2015
516,36,,Red Chilli Powder,1 tablespoon,1/4/2015
517,36,,Nigella Seeds,1/2 tablespoon,1/4/2015
518,36,,Ani Seeds,1/2 tablespoon,1/4/2015
519,36,,Yogurt,100 gms,1/4/2015
520,36,,Ginger Paste,1 tablespoon,1/4/2015
521,36,,Garlic Paste,1 tablespoon,1/4/2015
522,36,,Olive Oil,3 tablespoon,1/4/2015
523,37,Fish.jpg,Pomfret,6 fillets,1/4/2015
524,37,,Coconut ,1 (grated finely),1/4/2015
525,37,,Green Chillies,3 (slit lengthwise),1/4/2015
526,37,,Coriander leaves,1 small bunch (chopped),1/4/2015
527,37,,Mint,1 small bunch (chopped),1/4/2015
528,37,,Ginger,1 inch (minced),1/4/2015
529,37,,Garlic,3 cloves (minced),1/4/2015
530,37,,Cumin Powder,1/2 tablespoon,1/4/2015
531,37,,Turmeric Powder,1/4 tablespoon,1/4/2015
532,37,,Lime Juice,4 tablespoon,1/4/2015
533,37,,Salt,To taste,1/4/2015
534,37,,Banana Leaf,"1 (washed, central spine removed and cut into 6 pieces)",1/4/2015
535,37,,Canola Oil,3 tablespoon,1/4/2015
536,38,Fish.jpg,Basa,500 gms (fillet),1/4/2015
537,38,,Garlic Paste,1/2 tablespoon,1/4/2015
538,38,,Ginger Paste,1/2 tablespoon,1/4/2015
539,38,,Rosemary,1 tablespoon (minced),1/4/2015
540,38,,Oregano,1/2 tablespoon (minced),1/4/2015
541,38,,Thyme,1/2 tablespoon (minced),1/4/2015
542,38,,Paprika,1/2 tablespoon,1/4/2015
543,38,,Pepper,1/4 tablespoon (grounded),1/4/2015
544,38,,Lime Juice,1 tablespoon   ,1/4/2015
545,38,,Butter,50 gms,1/4/2015
546,38,,Salt,To taste,1/4/2015
547,38,,Mushroom,4 pods (sliced),1/4/2015
548,38,,Carrot,1 (sliced),1/4/2015
549,38,,Olive Oil,3 tablespoon,1/4/2015
550,39,Fish.jpg,Pomfret,"1 (large, thinly sliced)",1/4/2015
551,39,,Turmeric Powder,1 tablespoon,1/4/2015
552,39,,Lemon Juice,1 tablespoon,1/4/2015
553,39,,Salt,To taste,1/4/2015
554,39,,Onion,"1 (large, thinly sliced)",1/4/2015
555,39,,Tomato,"1 (medium, sliced)",1/4/2015
556,39,,Ginger,1 inch (minced),1/4/2015
557,39,,Garlic,4 cloves (minced),1/4/2015
558,39,,Black Pepper Powder,1 tablespoon,1/4/2015
559,39,,Coconut Milk,1 cup,1/4/2015
560,39,,Mustard Seeds,1/2 tablespoon,1/4/2015
561,39,,Curry Leaves,2 spring (chopped),1/4/2015
562,39,,Green Chilli,3 (slit lengthwise),1/4/2015
563,39,,Coconut Oil,3 tablespoon,1/4/2015
564,40,Fish.jpg,Pavdo Fish,1 kg (cut into big pieces),1/4/2015
565,40,,Cumin Seeds,1/4 tablespoon,1/4/2015
566,40,,Fenugreek Seeds,1/4 tablespoon,1/4/2015
567,40,,Brown Mustard Seeds,1/4 tablespoon,1/4/2015
568,40,,Fennel Seeds,1/4 tablespoon,1/4/2015
569,40,,Nigella Seeds,1/4 tablespoon,1/4/2015
570,40,,Mustard Paste,4 tablespoon,1/4/2015
571,40,,Onion,"2 (medium, chopped)",1/4/2015
572,40,,Green Chilli,4 (slit lengthwise),1/4/2015
573,40,,Mustard Oil,4 tablespoon,1/4/2015
574,40,,Sugar,1/4 tablespoon,1/4/2015
575,40,,Ginger Paste,2 tablespoon,1/4/2015
576,41,Mutton.jpg,Mutton,1 kg (cut into medium sized pieces),1/5/2015
577,41,,Yogurt,1 cup,1/5/2015
578,41,,Creaam,1/2 cup,1/5/2015
579,41,,Ginger ,1 tablespoon (minced cloves),1/5/2015
580,41,,Garlic,1 tablespoon (minced),1/5/2015
581,41,,Cloves,4 pods,1/5/2015
582,41,,Coriander Powder,1 tablespoon,1/5/2015
583,41,,Saffron,1 tablespoon,1/5/2015
584,41,,Onion,"2 (medium, chopped)",1/5/2015
585,41,,Cardamom,4,1/5/2015
586,41,,Cinnamon ,1 stick,1/5/2015
587,41,,Clarified Butter,4 tablespoon,1/5/2015
588,41,,Cayenne Pepper,1 tablespoon,1/5/2015
589,41,,Bay Leaf,2,1/5/2015
590,41,,Milk,3 tablespoon,1/5/2015
591,41,,Cumin Seed,1 tablespoon,1/5/2015
592,41,,Almonds,1/2 cup,1/5/2015
593,42,Mutton.jpg,Mutton,500 gms (cubed),1/5/2015
594,42,,Onion,"1 (large, finely chopped)",1/5/2015
595,42,,Red Chilli,7 (whole),1/5/2015
596,42,,Turmeric Powder,1/2 tablespoon,1/5/2015
597,42,,Pepper Powder,1/2 tablespoon,1/5/2015
598,42,,Ginger,"1 (stick, minced)",1/5/2015
599,42,,Garlic,"7 (cloved, minced)",1/5/2015
600,42,,Cumin Seed,1/2 tablespoon,1/5/2015
601,42,,Mustard Seed,1/2 tablespoon,1/5/2015
602,42,,Cinnamon,2 pods,1/5/2015
603,42,,Clove,4 pods,1/5/2015
604,42,,Vinegar,1/4 cup,1/5/2015
605,42,,Coconut Milk,1/2 cup,1/5/2015
606,42,,Sugar,1 tablespoon,1/5/2015
607,42,,Oil,5 tablespoon,1/5/2015
608,42,,Salt,To taste,1/5/2015
609,43,Mutton.jpg,Mutton,1 kg (cut into big sized pieces),1/5/2015
610,43,,Rice,4 cups (Basmati or long grained rice),1/5/2015
611,43,,Oil,1 cup,1/5/2015
612,43,,Clarified Butter,3 tablespoon,1/5/2015
613,43,,Onion,2 (finely chopped),1/5/2015
614,43,,Tomato,2 (chopped),1/5/2015
615,43,,Ginger Paste,2 tablespoon,1/5/2015
616,43,,Garlic Paste,2 tablespoon,1/5/2015
617,43,,Yogurt,1 cup,1/5/2015
618,43,,Salt,2 tablespoon,1/5/2015
619,43,,Red Chilli Powder,2 tablespoon,1/5/2015
620,43,,Turmeric Powder,1/2 tablespoon,1/5/2015
621,43,,Green Chilli,3 (slit length-wise),1/5/2015
622,43,,Cilantro,1/2 branch,1/5/2015
623,43,,Clove,2 pods,1/5/2015
624,43,,Cinnamon,1 stick,1/5/2015
625,43,,Cardamom,2 pods,1/5/2015
626,44,Mutton.jpg,Mutton,500 gms,1/5/2015
627,44,,Fennel Seed,1/4 tablespoon (powdered),1/5/2015
628,44,,Kashmiri Red Chilli Powder,2 tablespoon,1/5/2015
629,44,,Saffron,2 threads,1/5/2015
630,44,,Cumin Seeds,1/4 tablespoon   ,1/5/2015
631,44,,Cardamom,4 pods,1/5/2015
632,44,,Cinnamon Sticks,2,1/5/2015
633,44,,Salt ,To taste,1/5/2015
634,44,,Turmeric,1/4 tablespoon,1/5/2015
635,44,,Clarified Butter,2 tablespoon,1/5/2015
636,44,,Onion,"2 (medium, finely chopped)",1/5/2015
637,44,,Asafoetida (Hing),1 tablespoon,1/5/2015
638,44,,Dry Ginger Powder,1 tablespoon,1/5/2015
639,44,,Yogurt,1 cup (whisked),1/5/2015
640,44,,Black Peppercorn,4 pods,1/5/2015
641,44,,Mustard Oil,5 tablespoon,1/5/2015
642,45,Mutton.jpg,Mutton,1 kg (cut into medium sized pieces),1/5/2015
643,45,,Onions,"3 (big, chopped)",1/5/2015
644,45,,Cloves,5 pods,1/5/2015
645,45,,Cinnamon,3 sticks,1/5/2015
646,45,,Onions,"2 (big, chopped and deep fried)",1/5/2015
647,45,,Bay Leaf,2,1/5/2015
648,45,,Red Chilli,4 (whole),1/5/2015
649,45,,Ginger,2 tablespoon (minced),1/5/2015
650,45,,Garlic,2 tablespoon (minced),1/5/2015
651,45,,Black Cardamom,4 pods,1/5/2015
652,45,,Black Peppercorn,1 tablespoon,1/5/2015
653,45,,Clarified Butter,1 tablespoon,1/5/2015
654,45,,Salt ,To taste,1/5/2015
655,45,,Turmeric Powder,1/4 tablespoon,1/5/2015
656,45,,Yogurt,1/2 cup,1/5/2015
657,46,Mutton.jpg,Lamb,1 kgs (cut into medium sized pieces),1/5/2015
658,46,,Yogurt,1/2 cup,1/5/2015
659,46,,Red Chiili,4 (dried),1/5/2015
660,46,,Green Chilli,3,1/5/2015
661,46,,Saffron ,5 threads,1/5/2015
662,46,,Almonds,"20 (whole, branched)",1/5/2015
663,46,,Turmeric Powder,1/2 tablespoon,1/5/2015
664,46,,Onion,"2 (large, thinly sliced)",1/5/2015
665,46,,Cumin Seed,1 tablespoon,1/5/2015
666,46,,Ginger,1 piece (peeled and grated),1/5/2015
667,46,,Garlic,5 cloves (crushed),1/5/2015
668,46,,Vegetable Oil,5 tablespoon,1/5/2015
669,46,,Coconut,"1/4 cup (grated, dried)",1/5/2015
670,46,,Corriander Leaf,Handful (chopped),1/5/2015
671,47,Mutton.jpg,Mutton,"500 gms (boneless, cubed into large pieces)",1/5/2015
672,47,,Garlic Paste,1 tablespoon,1/5/2015
673,47,,Ginger Paste,1 tablespoon,1/5/2015
674,47,,Papaya,"2 tablespoon (raw, grated)",1/5/2015
675,47,,Onions,"2 (large, cut into big pieces)",1/5/2015
676,47,,Tomato,"4 (large, cut into big pieces)",1/5/2015
677,47,,Red Chilli Powder,2 tablespoon  ,1/5/2015
678,47,,Yogurt,1 cup,1/5/2015
679,47,,Corriander Powder,1 tablespoon,1/5/2015
680,47,,Garam Masala,1 tablespoon,1/5/2015
681,47,,Salt,To taste,1/5/2015
682,47,,Skewers,4,1/5/2015
683,47,,Oil,3 tablespoon,1/5/2015
684,47,,Brush,1 (For the meat),1/5/2015
685,47,,Chat Masala,Pinch,1/5/2015
686,48,Mutton.jpg,Mutton Leg,1 kg (whole),1/5/2015
687,48,,Onions,"2 (large, thinly sliced)",1/5/2015
688,48,,Clarified Butter,4 tablespoon,1/5/2015
689,48,,Papaya,4 tablespoon (raw paste),1/5/2015
690,48,,Khoya,3 tablespoon,1/5/2015
691,48,,Ginger Paste,1 tablespoon,1/5/2015
692,48,,Garlic Paste,1 tablespoon,1/5/2015
693,48,,Red Chilli Powder,2 tablespoon,1/5/2015
694,48,,Grams,"2 tablespoon (parched, powdered)",1/5/2015
695,48,,Almonds,"2 tablespoon (blanced, grounded with water)",1/5/2015
696,48,,Corriander Powder,1 tablespoon,1/5/2015
697,48,,Black Pepper,2 tablespoon,1/5/2015
698,48,,Turmeric Powder,1 tablespoon,1/5/2015
699,48,,Garam Masala,1 tablespoon,1/5/2015
700,48,,Cardamom,1 tablespoon (powder),1/5/2015
701,48,,Mace,1 tablespoon (powder),1/5/2015
702,48,,Salt,To taste,1/5/2015
703,48,,Saffron,4 threads,1/5/2015
704,49,Mutton.jpg,Lamb,6 chops (1.24 inch thick),1/5/2015
705,49,,Olive Oil,2 tablespoon,1/5/2015
706,49,,Thyme Leaf,1 tablespoon (lightly crushed),1/5/2015
707,49,,Rosemary Leaf,1 tablespoon (lightly crushed),1/5/2015
708,49,,Salt,To taste,1/5/2015
709,49,,Pepper,To taste,1/5/2015
710,49,,Basil,1 tablespoon  ,1/5/2015
711,50,Mutton.jpg,Mutton,500 gms (minced),1/5/2015
712,50,,Fenugreek Leaf (Meethi),250 gms (chopped),1/5/2015
713,50,,Onion,1 grated,1/5/2015
714,50,,Tomato,2 (chopped),1/5/2015
715,50,,Ginger Paste,1 tablespoon,1/5/2015
716,50,,Garlic Paste,1 tablespoon,1/5/2015
717,50,,Cumin Seed,1 tablespoon,1/5/2015
718,50,,Turmeric Powder,1/2 tablespoon,1/5/2015
719,50,,Black Pepper,1/2 tablespoon,1/5/2015
720,50,,Red Pepper,1/2 tablespoon,1/5/2015
721,50,,Garam Masala,1 tablespoon,1/5/2015
722,50,,Bay Leaf,2,1/5/2015
723,50,,Mustard Oil,5 tablespoon,1/5/2015
724,50,,Salt,To taste,1/5/2015
725,51,Mutton.jpg,Mutton,500 gms (leg cut into cubes),1/6/2015
726,51,,Mutton,250 gms (minced),1/6/2015
727,51,,Cinnamon,1 stick,1/6/2015
728,51,,Black Cardamom,2 pods,1/6/2015
729,51,,Green Cardamom,4 pods,1/6/2015
730,51,,Black Peppercorns,5 pods,1/6/2015
731,51,,Cloves,3 pods,1/6/2015
732,51,,Star Anise,A pinch,1/6/2015
733,51,,Bay Leaves,2,1/6/2015
734,51,,Dry Red Chilli,7,1/6/2015
735,51,,Cumin Seeds,1 tablespoon,1/6/2015
736,51,,Ginger Paste,1 tablespoon,1/6/2015
737,51,,Garlic Paste,1 tablespoon,1/6/2015
738,51,,Onions,"2 (medium, finely chopped)",1/6/2015
739,51,,Tomato,"3 (medium, chopped)",1/6/2015
740,51,,Yogurt,3 tablespoon,1/6/2015
741,51,,Corriander Powder,1 tablespoon,1/6/2015
742,51,,Garam Masala,1/2 tablespoon,1/6/2015
743,51,,Salt,To taste,1/6/2015
744,51,,Clarified Butter,4 tablespoon,1/6/2015
745,52,Mutton.jpg,Lamb,"1 kg (boneless, thinly sliced)",1/6/2015
746,52,,Blackbean Sauce,2 tablespoon,1/6/2015
747,52,,Soy Sauce,2 tablespoon,1/6/2015
748,52,,Vinegar,1 tablespoon,1/6/2015
749,52,,Garlic,3 cloves (crushed),1/6/2015
750,52,,Ginger,1 tablespoon (minced),1/6/2015
751,52,,Chinese Spice Powder,1/2 tablespoon,1/6/2015
752,52,,Peanut Oil,2 tablespoon,1/6/2015
753,52,,Sesame Oil,1/2 tablespoon,1/6/2015
754,52,,Onion,"2 (medium, thinly sliced crossways)",1/6/2015
755,52,,Cornflour,1 tablespoon,1/6/2015
756,52,,Shallots,"4 (green, thinly sliced)",1/6/2015
757,53,Mutton.jpg,Lamb,500 gms (minced),1/6/2015
758,53,,Chana Dal,1/2 cup (roasted),1/6/2015
759,53,,Flour,1 cup,1/6/2015
760,53,,Cornflour,2 tablespoon,1/6/2015
761,53,,Ginger Paste,1 tablespoon,1/6/2015
762,53,,Garlic Paste,1 tablespoon,1/6/2015
763,53,,Papaya Paste,2 tablespoon,1/6/2015
764,53,,Green Chilli ,1/2 tablespoon (paste),1/6/2015
765,53,,Onion,"1 (large, finely chopped)",1/6/2015
766,53,,Red Chilli Powder,1/2 tablespoon   ,1/6/2015
767,53,,Turmeric Powder,1/4 tablespoon,1/6/2015
768,53,,Cilantro,3 tablespoon (chopped),1/6/2015
769,53,,Salt ,To taste,1/6/2015
770,53,,Oil,8 tablespoon,1/6/2015
771,53,,Lemon Juice ,2 tablespoon,1/6/2015
772,54,Mutton.jpg,Mutton,500 gms (minced),1/6/2015
773,54,,Corriander Powder,2 tablespoon,1/6/2015
774,54,,Red Chilli Powder,1/4 tablespoon,1/6/2015
775,54,,Onion,"2 (medium, chopped)",1/6/2015
776,54,,Ginger,1 inch (minced),1/6/2015
777,54,,Garlic,8 cloves (crushed),1/6/2015
778,54,,Salt,To taste,1/6/2015
779,54,,Water,1/4 cup,1/6/2015
780,54,,Garam Masala,1 & 1/2 tablespoon,1/6/2015
781,54,,Channa Dal,1/3 cup,1/6/2015
782,54,,Peppercorn,1/4 tablespoon,1/6/2015
783,54,,Cinnamon,1 stick (small),1/6/2015
784,54,,Cloves,2 pods,1/6/2015
785,54,,Cardamom,2 pods,1/6/2015
786,54,,Corrainder Leaves,1/4 cup,1/6/2015
787,54,,Pudina,1 cup,1/6/2015
788,54,,Egg,1 (beaten),1/6/2015
789,54,,Oil,6 tablespoon,1/6/2015
790,55,Mutton.jpg,Mutton,1 kg (cut into medium sized pieces),1/6/2015
791,55,,Onions,"1 (big, chopped)",1/6/2015
792,55,,Cloves,5 pods,1/6/2015
793,55,,Cinnamon,2 sticks,1/6/2015
794,55,,Clarified Butter,2 tablespoon  ,1/6/2015
795,55,,Bay Leaf,2,1/6/2015
796,55,,Black Cardamom,3 pods,1/6/2015
797,55,,Corriander Powder,2 tablespoon,1/6/2015
798,55,,Red Chilli Powder,1 tablespoon,1/6/2015
799,55,,Turmeric Powder,1/4 tablespoon,1/6/2015
800,55,,Ginger,2 tablespoon (minced),1/6/2015
801,55,,Garlic,2 tablespoon (minced),1/6/2015
802,55,,Salt ,To taste,1/6/2015
803,55,,Yogurt,1 cup,1/6/2015
804,55,,Flour,1 tablespoon,1/6/2015
805,55,,Gram Flour,2 tablespoon,1/6/2015
806,55,,Mace,1/2 tablespoon (powdered),1/6/2015
807,55,,Aniseed,1 tablespoon (powdered),1/6/2015
808,55,,Green Cardamom,5 pods (powdered),1/6/2015
809,55,,Saffron,Few strands,1/6/2015
810,55,,Lemon Juice,1 tablespoon,1/6/2015
811,55,,Corriander Powder,4 tablespoon,1/6/2015
812,55,,Vetiver Essence,2 tablespoon,1/6/2015
813,56,,Lamb,"500 gms (boneless, cubed)",1/6/2015
814,56,Mutton.jpg,Yogurt,1/2 cup,1/6/2015
815,56,,Ginger,1 tablespoon,1/6/2015
816,56,,Garlic,1 tablespoon,1/6/2015
817,56,,Turmeric Powder,1 tablespoon,1/6/2015
818,56,,Almonds,"20 (whole, branched)",1/6/2015
819,56,,Red Chiili Powder,1 tablespoon,1/6/2015
820,56,,Salt ,To taste,1/6/2015
821,56,,Garam Masala,1/2 tablespoon,1/6/2015
822,56,,Vegetable Oil,5 tablespoon,1/6/2015
823,57,Mutton.jpg,Mutton,"500 gms (boneless, minced)",1/6/2015
824,57,,Bengal Gram Lentil (Chana Dal),3 tablespoon,1/6/2015
825,57,,Green Chilli,4 (finely chopped),1/6/2015
826,57,,Corriander Leaves,1/4 cup (chopped),1/6/2015
827,57,,Mint Leaves,1/4 cup (chopped),1/6/2015
828,57,,Ginger Paste,1 tablespoon,1/6/2015
829,57,,Garlic Paste,1 tablespoon,1/6/2015
830,57,,Red Chilli Powder,1 tablespoon,1/6/2015
831,57,,Turmeric Powder,1/4 tablespoon,1/6/2015
832,57,,Black Pepper Powder,1/2 tablespoon,1/6/2015
833,57,,Garam Masala,1 tablespoon,1/6/2015
834,57,,Lemon Juice,1 tablespoon,1/6/2015
835,57,,Salt,To taste,1/6/2015
836,57,,Oil,1/2 cup,1/6/2015
837,58,Mutton.jpg,Mutton ,1 kg (cut into pieces),1/6/2015
838,58,,Onions,"2 (large, thinly sliced)",1/6/2015
839,58,,Canola Oil,4 tablespoon,1/6/2015
840,58,,Tomato,"2 (large, diced)",1/6/2015
841,58,,Ginger Paste,1 tablespoon,1/6/2015
842,58,,Garlic Paste,1 tablespoon,1/6/2015
843,58,,Corriander Powder,1 tablespoon,1/6/2015
844,58,,Cumin Powder,1 tablespoon,1/6/2015
845,58,,Turmeric Powder,1 tablespoon,1/6/2015
846,58,,Red Chilli Powder,2 tablespoon,1/6/2015
847,58,,Garam Masala,1 tablespoon,1/6/2015
848,58,,Salt,To taste,1/6/2015
849,58,,Fenugreek Leaves,500 gms (finely chopped),1/6/2015
850,59,Mutton.jpg,Mutton,1 kg (cubed),1/6/2015
851,59,,Olive Oil,2 tablespoon,1/6/2015
852,59,,Ginger Paste,1 tablespoon,1/6/2015
853,59,,Ginger ,1 inch (cut into sticks),1/6/2015
854,59,,Green Chilly,4 (finely chopped),1/6/2015
855,59,,Tomato,"3 (medium, chopped)",1/6/2015
856,59,,Black Pepper,1 tablespoon (grounded),1/6/2015
857,59,,Garam Masala,2 tablespoon,1/6/2015
858,59,,Corriander,1/2 bunch (chopped),1/6/2015
859,59,,Turmeric Powder,1 tablespoon,1/6/2015
860,59,,Corriander Powder,1 tablespoon,1/6/2015
861,59,,Red Chilli Powder,1 tablespoon,1/6/2015
862,59,,Salt,To taste,1/6/2015
863,60,Mutton.jpg,Mutton,500 gms (minced),1/6/2015
864,60,,Curd,300 ml,1/6/2015
865,60,,Onion Paste,1/4 cup,1/6/2015
866,60,,Ginger,1 tablespoon (grated),1/6/2015
867,60,,Garlic,1 tablespoon (minced),1/6/2015
868,60,,Salt,1 tablespoon,1/6/2015
869,60,,Bay Leaves,2,1/6/2015
870,60,,Red Chilli,4 (dry),1/6/2015
871,60,,Black Peppercorn,1 tablespoon,1/6/2015
872,60,,Cinnamon,1 stick,1/6/2015
873,60,,Clove,1 tablespoon,1/6/2015
874,60,,Green Cardamom,1 tablespoon,1/6/2015
875,60,,Clarified Butter (Ghee),2 tablespoon,1/6/2015
876,60,,Poppy Seed Paste,3 tablespoon,1/6/2015
877,60,,Cashew Nut Paste,2 tablespoon,1/6/2015
878,60,,Nutmeg Powder,1/2 tablespoon,1/6/2015
879,60,,Mace,1/2 tablespoon (crushed),1/6/2015
880,60,,Sugar,1 tablespoon,1/6/2015
881,61,Pork.jpg,Pork,1 kg (Slab of spare ribs),1/7/2015
882,61,,Onion,"2 (large, sliced)",1/7/2015
883,61,,Ginger Paste,1 tablespoon,1/7/2015
884,61,,Garlic Paste,1 tablespoon,1/7/2015
885,61,,Sugar,2 tablespoon,1/7/2015
886,61,,Salt,1 tablespoon,1/7/2015
887,61,,BBQ Sauce,2 tablespoon,1/7/2015
888,61,,Soy Sauce,4 tablespoon,1/7/2015
889,61,,Black Pepper,1 tablespoon,1/7/2015
890,61,,Cilantro,1 cup (coarsely chopped),1/7/2015
891,61,,Scallion (Spring Onion),10 (coarsely chopped),1/7/2015
892,62,Pork.jpg,Pork Tenderloin,1 kg (trimmed & cut cross-wise)  ,1/7/2015
893,62,,Chilli Powder,2 tablespoon,1/7/2015
894,62,,Salt,To Taste,1/7/2015
895,62,,Pepper,1 tablespoon,1/7/2015
896,62,,Paprika,1 tablespoon (smoked),1/7/2015
897,62,,Sugar,1 tablespoon,1/7/2015
898,62,,Vinegar,2 tablespoon,1/7/2015
899,62,,Oil,3 tablespoon (Vegetable/Canola),1/7/2015
900,62,,Ginger,1 tablespoon (minced),1/7/2015
901,62,,Garlic,1 tablespoon (minced),1/7/2015
902,62,,Salsa Sauce,3 tablespoon  ,1/7/2015
903,62,,Cilantro ,2 tablespoon (chopped),1/7/2015
904,63,Pork.jpg,Pork,1 kg (boneless pieces),1/7/2015
905,63,,Onion,"6 (medium, sliced diagonally)",1/7/2015
906,63,,Garlic,4 cloves (minced),1/7/2015
907,63,,Ginger,1 piece (minced),1/7/2015
908,63,,Soy Sauce,2 tablespoon,1/7/2015
909,63,,Sugar,1 tablespoon,1/7/2015
910,63,,Canola Oil,4 tablespoon,1/7/2015
911,63,,Green Chilli,4 (chopped),1/7/2015
912,63,,Corn Starch,1 tablespoon,1/7/2015
913,64,Pork.jpg,Pork,1 kg (cubed and smoked),1/7/2015
914,64,,Olive Oil,2 tablespoon,1/7/2015
915,64,,Sengmora Leaf,5 leaves (sliced and cut),1/7/2015
916,64,,Salt,1 tablespoon,1/7/2015
917,64,,Onion,"1 (large, sliced)",1/7/2015
918,64,,Garlic,6 cloves (minced),1/7/2015
919,64,,Ginger,1 stick (minced),1/7/2015
920,65,Pork.jpg,Pork,"1 kg (cubed, pork with fat & skin)",1/7/2015
921,65,,Garlic Paste,1 tablespoon,1/7/2015
922,65,,Ginger Paste,1 tablespoon,1/7/2015
923,65,,Green Chilli,4 (chopped),1/7/2015
924,65,,Onion,"1 (large, finely sliced)",1/7/2015
925,65,,Red Chilli Powder,1 tablespoon,1/7/2015
926,65,,Turmeric Powder,1/2 tablespoon,1/7/2015
927,65,,Oil,3 tablespoon,1/7/2015
928,65,,Salt,To taste,1/7/2015
929,65,,Curry Leaf,10,1/7/2015
930,65,,Fenugreek Seeds,1/4 tablespoon,1/7/2015
931,65,,Mustard Seeds,1 tablespoon,1/7/2015
932,65,,Peppercorn,10 pods,1/7/2015
933,65,,Cumin Seeds,1 tablespoon,1/7/2015
934,65,,Corriander Seeds,2 tablespoon,1/7/2015
935,65,,Cinnamon,1 stick,1/7/2015
936,66,Pork.jpg,Pork,1 kg (cubed),1/7/2015
937,66,,Onion,"3 (medium, chopped)",1/7/2015
938,66,,Potato,"3 (medium, each sliced into 4 pieces)",1/7/2015
939,66,,Dried Bamboo Shoot,1/4 cup,1/7/2015
940,66,,Red Chilli Powder,2 tablespoon,1/7/2015
941,66,,Green Chilli,3 (slit length-wise),1/7/2015
942,66,,Garlic,4 cloves (smashed),1/7/2015
943,66,,Ginger,1 stick (smashed),1/7/2015
944,66,,Turmeric Powder,1 tablespoon,1/7/2015
945,66,,Garam Masala,1 tablespoon,1/7/2015
946,66,,Salt,To taste,1/7/2015
947,66,,Oil,2 tablespoon,1/7/2015
948,67,Pork.jpg,Pork,1 kg (cubed),1/7/2015
949,67,,Coconut Milk,1 cup,1/7/2015
950,67,,Vegertable Oil,2 tablespoon,1/7/2015
951,67,,Cumin Seeds,1 tablespoon (grounded),1/7/2015
952,67,,Corriander Powder,1 tablespoon  ,1/7/2015
953,67,,Cinnamon,1 stick,1/7/2015
954,67,,Onion,"2 (medium, finely chopped)",1/7/2015
955,67,,Ginger,1 piece (smashed),1/7/2015
956,67,,Garlic,4 cloves (smashed),1/7/2015
957,67,,Corrainder Leaf,1/4 cup (chopped),1/7/2015
958,67,,Sugar,1 tablespoon,1/7/2015
959,67,,Salt,1 tablespoon,1/7/2015
960,67,,Red Chilli Powder,2 tablespoon,1/7/2015
961,68,Pork.jpg,Pork,1 kg (leg cut into cubes),1/7/2015
962,68,,Onion,"2 (medium, finely chopped)",1/7/2015
963,68,,Tomato,"2 (medium, finely chopped)",1/7/2015
964,68,,Chilli Powder,2 tablespoon,1/7/2015
965,68,,Garlic,5 cloves (smashed),1/7/2015
966,68,,Ginger,1 piece (smashed),1/7/2015
967,68,,Curry Leaf,10,1/7/2015
968,68,,Bay Leaf,2,1/7/2015
969,68,,Mustard Seeds,1 tablespoon,1/7/2015
970,68,,Cumin Seeds,1 tablespoon,1/7/2015
971,68,,Cardamom,4 pods,1/7/2015
972,68,,Corrainder Seeds,1 tablespoon,1/7/2015
973,68,,Fenugreek Seeds,1 tablespoon,1/7/2015
974,68,,Cloves,5,1/7/2015
975,68,,Black Peppercorns,6 pods,1/7/2015
976,68,,Vinegar,4 tablespoon (white),1/7/2015
